,신선도,신선도예측,신선도 정답 여부,종류,종류예측,종류 정답 여부,파일명
965,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/IMG_20200725_095424.jpg_0_74.jpg
966,stale,fresh,False,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/stale_strawberry/naver_0018.jpg
967,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0310.jpg
968,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0168.jpg
969,fresh,fresh,True,apple,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0009.jpg
970,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.12.11 PM.png
971,stale,fresh,False,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0039.jpg
972,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0007.jpg
973,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0188.jpg
974,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0106.jpg
975,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0329.png
976,fresh,fresh,True,apple,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0029.jpg
977,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.58.49 PM.png
978,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0021.jpg
979,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0004.jpg
980,stale,fresh,False,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504863_20210809_5_2_b3_1_2_13_1_87.jpg
981,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/557631_20210819_5_1_a7_1_2_13_1_56.jpg
982,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0154.jpg
983,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.54.55 PM.png
984,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.13.24 AM.png
985,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.59.41 PM.png
986,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0030.jpg
987,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.20.07 PM.png
988,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0276.jpg
989,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0028.jpg
990,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/558628_20210826_5_1_a7_1_2_13_1_150.jpg
991,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/tomato1_30.jpg_0_234.jpg
992,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.51.55 PM.png
993,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.53.30 PM.png
994,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0017.jpg
995,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0098.jpg
996,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.53.41 PM.png
997,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/556573_20210729_5_1_a7_1_2_13_1_132.jpg
998,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/490263_20211001_5_0_0_1_2_12_0_48.jpg
999,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.28.21 PM.png
1000,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.23.40 PM.png
1001,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0227.jpg
1002,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0016.jpg
1003,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0197.jpg
1004,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/naver_0417.jpg
1005,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.55.21 PM.png
1006,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.47.55 PM.png
1007,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.54.58 PM.png
1008,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.14.48 PM.png
1009,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0380.jpg
1010,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.57.54 PM.png
1011,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.15.34 PM.png
1012,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0255.jpg
1013,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0185.jpg
1014,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0251.jpg
1015,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20220530_085232.jpg
1016,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.00.17 PM.png
1017,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.34.13 PM(1).png
1018,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.13.51 AM.png
1019,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.29.10 PM.png
1020,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.19.28 PM.png
1021,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.39.02 PM.png
1022,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20220530_085206.jpg
1023,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091020.jpg
1024,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.00.21 PM.png
1025,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0231.png
1026,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.51.02 PM(1).png
1027,fresh,fresh,True,broccoli,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0010.jpg
1028,fresh,fresh,True,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0094.jpg
1029,stale,fresh,False,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/photo-spoiled-cherry-tomato-rotten-cherry-tomatoes-bowl-copy-space-175227907.jpg
1030,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.42.49 PM.png
1031,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0114.jpg
1032,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0072.jpg
1033,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0035.jpg
1034,fresh,fresh,True,orange,mandarin,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/naver_0123.jpg
1035,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.56.21 PM.png
1036,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0022.jpg
1037,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.50.09 PM.png
1038,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.37.20 PM.png
1039,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0350.jpg
1040,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.21.17 PM.png
1041,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0241.jpg
1042,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0287.jpg
1043,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0004.jpg
1044,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0131.jpg
1045,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0185.jpg
1046,fresh,fresh,True,capsicum,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/1396.jpg
1047,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.03.55 AM.png
1048,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.18.26 PM.png
1049,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0374.jpg
1050,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.07.46 AM.png
1051,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.59.23 PM.png
1052,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0269.jpg
1053,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0350.jpg
1054,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.17.27 PM.png
1055,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.19.17 AM.png
1056,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.13.34 PM.png
1057,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0305.jpg
1058,fresh,fresh,True,cherryTomato,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_037.jpg
1059,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.35.37 PM.png
1060,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.08.32 AM.png
1061,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.53.36 PM.png
1062,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0380.jpg
1063,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0321.jpg
1064,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0051.jpg
1065,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.37.36 PM.png
1066,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/556377_20210729_5_1_a7_1_2_13_1_36.jpg
1067,fresh,fresh,True,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0252.jpg
1068,fresh,fresh,True,apple,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0069.jpg
1069,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.07.05 AM.png
1070,stale,fresh,False,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/mouldy-rotten-mandarin_bwc64156825.jpg
1071,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.19.17 PM.png
1072,fresh,fresh,True,apple,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0024.jpg
1073,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.02.09 PM.png
1074,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0218.jpg
1075,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.59.17 PM.png
1076,stale,fresh,False,capsicum,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094203.jpg
1077,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0455.jpg
1078,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.52.43 PM.png
1079,fresh,fresh,True,apple,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.28.59 PM.png
1080,stale,fresh,False,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/naver_0053.jpg
1081,stale,fresh,False,broccoli,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0081.jpg
1082,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.41.04 PM.png
1083,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.36.55 PM.png
1084,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0367.jpg
1085,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0046.jpg
1086,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/556685_20210729_5_1_a7_1_2_13_1_244.jpg
1087,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0133.jpg
1088,fresh,fresh,True,broccoli,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0276.jpg
1089,stale,fresh,False,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/DSCN4238.jpg_0_166.jpg
1090,fresh,fresh,True,mandarin,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0349.jpg
1091,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.27.52 PM.png
1092,fresh,fresh,True,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0142.jpg
1093,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0266.jpg
1094,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0074.jpg
1095,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094141.jpg
1096,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0035.jpg
1097,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.08.09 AM.png
1098,fresh,fresh,True,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0016.jpg
1099,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.41.23 PM.png
1100,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0306.jpg
1101,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0571.jpg
1102,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0034.jpg
1103,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0027.jpg
1104,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094056.jpg
1105,fresh,fresh,True,broccoli,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0016.jpg
1106,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0240.jpg
1107,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0045.jpg
1108,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0357.png
1109,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0298.jpg
1110,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.19.49 PM.png
1111,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0150.jpg
1112,fresh,fresh,True,apple,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.02.24 PM.png
1113,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0076.jpg
1114,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091240.jpg
1115,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0138.jpg
1116,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0318.jpg
1117,stale,fresh,False,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/0.jpg
